id,title,description,label,label_earn
1130,ADOBE SYSTEMS <ADBE> SETS PACT WITH IBM <IBM>,"Adobe Systems Inc said it signed a contract with International Business Machines, giving IBM licensing rights to its PostScript page description language interpreter. Adobe said IBM plans to use PostScript as one of the foundation elements of its preferred environments for IBM electronic publishing products. Reuter",0,0
10001,AMOCO <AN> UNIT EXPANDS CARPET YARN PLANT,"Amoco Corp said its Amoco Fabrics Co will expand the capacity of its polypropylene carpet face yarn facility by 55 pct to support its successful penetration of the commercial and residential carpet markets. It said the expansion of the plant in Andalusia, Ala., will bring Amoco's total face yarn capacity to nearly 140 mln pounds a year, with Andalusia capacity at 85 mln pounds. Amoco Fabrics is part of Amoco Chemicals Co, the chemical manufacturing and marketing subsidiary of Amoco Corp. Reuter",0,0
9135,N.Z. TRADE SURPLUS 119.1 MLN DLRS IN FEBRUARY,"Preliminary trade figures for February show an excess of exports over imports of 119.1 mln N.Z. Dlrs, a Statistics Department statement said. This compares with a 3.3 mln dlr deficit (revised from 1.7 mln) in January and a 36.1 mln dlr deficit in February 1986. Exports rose to 998.4 mln dlrs, from 889.2 mln (revised from 889.5) in January and 903.2 in February 1986. Imports dropped to an estimated 879.4 mln dlrs from 892.5 (revised from 891.2) in January and 939.3 in February 1986. The deficit for the eight months to the end of February was 15.3 mln dlrs, as against 1.057 billion dlrs in the same period a year ago. REUTER",0,0
7752,SUNSHINE MINING CO <SSC> 4TH QTR LOSS,"Shr loss 64 cts vs loss 57 cts Net loss 34.9 mln vs loss 22.1 mln Revs 31.5 mln vs 60.2 mln Avg shrs 60.1 mln vs 45.2 mln Year Shr loss 2.27 dlrs vs loss 1.66 dlrs Net loss 103.2 mln vs loss 57.6 mln Revs 129.8 mln vs 169.5 mln Avg shrs 51.2 mln vs 38.1 mln NOTE: Per share results after preferred dividend requirements of 3.3 mln dlrs vs 3.5 mln dlrs in quarter and 12.9 mln dlrs vs 5.7 mln dlrs in year 1986 4th qtr loss includes accruals, writedowns and non-recurring charges aggregating 13.9 mln dlrs including costs anticipated in 1987 for the reopening of the Sunshine Mine and a writedown of the capitalized costs at the Sixteen-to-One Mine by 4.2 mln dlrs 1986 year loss includes charges totaling 100 mln dlrs Reuter",1,1
10739,GERMAN FEBRUARY WHOLESALE TURNOVER RISES ONE PCT,"West German wholesale turnover provisionally totalled about 58 billion marks in February, a rise of a real one pct compared with the same month last year, the Federal Statistics Office said. Turnover fell a nominal seven pct from February last year, down by around four billion marks, it added. Turnover of about 114 billion marks in the first two months of 1987 represented a real decline of two pct from the same 1986 period. According to final figures, wholesale turnover had fallen by a real 5.7 pct in January, an office spokeswoman said. REUTER",0,0
11081,RJR NABISCO <RJR> SAYS TOBACCO SPINOFF UNLIKELY,"RJR Nabisco Inc said it is unlikely that it will spin off any of its tobacco operations into a master limited partnership in the ""immediately foreseeable future."" But the company, which has said was studying proposals to transfer at least a portion of its tobacco business to a master limited partnership, said in a 10-K filing that it will continue ""on an ongoing basis to study all aspects of the business, including the role, if any, of an MLP, with a view toward maximizing shareholder value."" F. Ross Johnson, president and chief operating officer, said in a statement, ""After careful study, we concluded that the possible benefits of an MLP do not at this time justify the management time and attention that would have to be devoted to the transfer to a new and difficult operating structure."" In February, RJR Nabisco said it was studying a possible spinoff of its tobacco business to a master limited partnership. At that time, the company, which also has a large food business, said at that the tobacco business was not posting the same level of profits as its food operations. A company spokesman said RJR Nabisco will evaluate a range of options for the tobacco business other than the formation of a master limited partnership. He declined, however, to say what those options might be. The spokesman also refused to elaborate on what factors went into the company's decision not to spinoff the tobacco operations. Reuter",0,0
4678,KAMPUCHEA SAYS RICE CROP IN 1986 INCREASED,"Kampuchea harvested more than two mln tonnes of rice paddy in 1986, up on the crops of the previous two years, the official SPK news agency said yesterday. Diplomats said estimates put the 1985 harvest at less than one mln tonnes, slightly up on 800,000 in 1984. SPK said Kampuchea planned to expand planting from 1.5 mln to 1.93 mln hectares and boost rice paddy output to 2.5 mln tonnes this calendar year. Two mln tonnes of paddy would produce some 1.3 mln tonnes of milled rice, above the 1.25 mln tonnes Kampuchea says is the minimum its 7.5 mln people need. REUTER",0,0
3967,THOMAS AND BETTS CO <TNB> WINS PATENT APPEAL,"Thomas and Betts Corp said the U.S. Court of Appeals for the Federal Circuit affirmed an earlier judgment by the U.S. District Court for the District of Delaware directing a unit of Litton Industries <LIT> to pay it 5,781,711 dlrs in damages for patent violations. Thomas and Betts said the court upheld the May 26, 1986, award plus interest to be paid by Winchester Electronics, a division of Litton Systems Inc, which is a subsidiary of Litton Industries. The company explained the judgment was in regard to a lawsuit first filed in 1978 for patent violations on the manufacture and sale of transition ""d"" subminiature IDC connectors. Reuter",0,0
1192,DATAMAG INC <DMAG> 1ST QTR DEC 31 LOSS,"Net loss 92,623 vs profit 11,209 Sales 93,483 vs 189,388 Note: per share data not available, as company went public in January, 1987. Reuter",1,1
4612,AIR MIDWEST <AMWI> FEBRUARY LOAD FACTOR ROSE,"Air Midwest INc said its february load factor rose to 42.9 pct from 37.0 pct, its revenue passenger miles rose to 13.4 mln from 9.1 mln and its available seat miles rose to 31.2 mln from 24.5 mln. For the year to date, load factor tose to 39.9 pct from 36.6 pct, revenue passenger miles rose to 25.5 mln from 20.6 mln and available seat miles rose to 63.8 mln from 56.4 mln. Reuter",0,0
3574,ST. JOE GOLD <SJG> TO DEVELOP MINE,"St. Joe Gold Corp said it plans to proceed with development of its Golden Patricia gold property in northwestern Ontario. It said about five mln dlrs will be spent to continue underground development and obtain operating permits and another 10.2 mln dlrs is expected to be required to complete underground development, construct a mill and provide the infrastructure needed to put the mine into commercial production. St. Joe Gold said if the necessary operating permits were granted in time, it would start gold production in the second half of the year ending October 31, 1988 at an annual rate of about 40,000 troy ounces. The company said the property is estimated to contain over 500,000 troy ounces of gold, and the initial mining project covers only seven of 192 claims, with drill-indicated reserves of 293,000 short tons grading 0.88 troy ounce of gold per ton. It said initial mine output is expected to be about 150 tons of ore daily. St. Joe Gold said the Golden Patricia vein has not been tested at depth or along strike to the east and west and exploration is continuing on the Golden Patricia property and the adjacent wholly-owned Muskeg Lake property. The company also said its Richmond Hill gold and silver deposit in the Carbonate district of western South Dakota has been shown by drilling to contain about 3,900,000 tons grading 0.055 troy ounce of gold and 0.23 troy ounce of silver per ton. It said preliminary results are encouraging and a feasibility study is nearing complet",0,0
4442,AMERICAN CYANAMID TO SET UP PLANT IN DUNKIRK,"<American Cyanamid Corp> is to set up a herbicide production plant in the recently-created Dunkirk enterprise zone, an official for the Dunkirk port authority said. He told Reuters the announcement was made by Industry Minister Alain Madelin during a visit to the zone today. The plans involve investment of around 70 mln francs. The enterprise zones, created on the sites of naval shipyards closed down last year and which also include zones at La Ciotat and La Seyne, provide for exemption from corporate taxes for 10 years and other incentives. Reuter",0,0
2079,AMERICAN SOFTWARE <AMSWA> SETS STOCK SPLIT,"American Software Inc said its board declared a three-for-two stock split on Class A and Class B common shares, payable March 31, record March 16. The company said it expects to increase its semiannual dividend 12.5 pct to six cts per share post-split from eight cts pre-split. Reuter",1,1
8177,DRESDNER DECLINES COMMENT ON SCRIP SHARE REPORT,"A Dresdner Bank AG <DRSD.F> spokesman said the bank had no comment on newspaper reports that shareholders would be offered free subscription shares. Dresdner shares surged to open 10.50 marks higher at 319.50, before climbing further. Other bank stocks also rose strongly and dealers cited speculation already in the market that Deutsche Bank AG <DBKG.F> would make a similar move. Such ""scrip"" issues, if they occurred, would mark the first time German banks had ever issued free shares. The varying reports said Dresdner shareholders may be offered one free share for every 15, 18 or 20 already held. REUTER",1,1
12322,MORRISON <MORR> ADOPTS SHAREHOLDER RIGHTS PLAN,"Morrison Inc said its board adopted a shareholder rights plan designed to fend off unwanted takeovers. Morrison said that it was not aware of any party interested in acquiring the company. It said it declared a dividend on its outstanding common stock of stock purchase rights which have a term of 10 years, and will be issued April 10 to holders of record April 10. It said each right entitles shareholders to buy one one-thousandth of a share of newly authorized preferred at a purchase price of 75 dlrs. It said the rights will be distributed as a dividend and will become exercisable if a party acquires 20 pct or more of its common or begins a tender offer for 30 pct or more of its stock, among other things. It said the rights are redeemable by its board at one-half ct per right. Reuter",0,0
6437,COOPERVISION INC <EYE> 1ST QTR JAN 31 NET,"Shr 3.65 dlrs vs 33 cts Net 82.5 mln vs 7,300,000 Sales 94.4 mln vs 85.4 mln Avg shrs 22.6 mln vs 21.7 mln NOTE: Current year net includes pretax gain 175.2 mln dlrs on sale of ophthalmic business and loss 17.9 mln dlrs posttax from repurchase of debt. Prior year net includes 120,000 dlr loss from discontinued operations. Reuter",1,1
9003,NUMEREX CORP <NMRX> 2ND QTR JAN 31 LOSS,"Shr loss seven cts vs profit five cts Net loss 149,421 vs profit 103,120 Sales 1,698,345 vs 1,920,010 Six Mths Shr loss five cts vs profit nine cts Net loss 100,472 vs profit 191,614 Sales 3,836,794 vs 3,650,322 Reuter",1,1
6124,NORSTAR <NOR> SETS ACQUISITION FOR STOCK,"Norstar Bancorp said it has agreed in principle to acquire United National Bank of Callicoon, N.Y., by exchanging three Norstar common shares for each of the 201,660 United shares outstanding. Based on the recent price of Norstar's stock, it said, the proposed tax-free exchange would have a market value of about 20 mln dlrs. Norstar said the acquisition is subject to approval by United's holders and state and federal regulators. United has assets of 90 mln dlrs. Reuter",0,0
3680,MAJOR REALTY CORP <MAJR> 4TH QTR LOSS,"Shr loss 19 cts vs profit 11 cts Net loss 1,140,270 vs profit 590,463 Revs 1,259,164 vs 3,225,512 Year Shr loss 67 cts vs profit 10 cts Net loss 4,004,840 vs profit 580,488 Revs 3,184,480 vs 9,123,041 Reuter",1,1
6036,LAWSON SAYS U.K. BASIC RATE INCOME TAX TO BE CUT TO 27 PCT FROM 29 PCT,,0,0
14099,TELE-COMMUNICATIONS <TCOMA> SELLS CABLE SYSTEMS,"Knight-Ridder Inc <KRI> said its TKR Cable Co joint venture with Tele-communications Inc has signed a letter of intent to acquire cable television systems with 55,000 basic subscribers in Wildwood, N.J., and Ramapo and Warwick, N.Y., from Tele-Communications for undisclosed terms. Reuter",0,0
2239,KAINES SELLS JORDAN TWO CARGOES OF WHITE SUGAR,"Trade house Kaines said it sold Jordan two cargoes of white sugar at its buying tender today. The sale comprised two 12,000 to 14,000 tonne cargoes (plus or minus 10 pct) for Mar/Apr shipment, a Kaines trader said. Traders said the business was done at 235.5 dlrs a tonne cost and freight. Reuter",0,0
6109,U.S. SUBCOMMITEE APPROVES INTERNATIONAL DEBT BILL,"A House Banking subcommittee approved legislation which would require the Treasury Secretary to begin negotiations on the establishment of an international debt adjustment facility. The facility would buy up some of the debt of less developed countries and sell it to banks at a discount. The facility was proposed by Rep. John LaFalce, D-N.Y., who said it would help ease the third world debt crisis. It was approved by the House International Finance subcommittee and sent to the full House Banking Committee, which will consider the measure next week. The legislation is part of the omnibus trade bill being considered by several committees. Reuter",0,0
5980,U.K. Chancellor forecast in budget speech GDP growth of 3.0 pct in 1987,,0,0
10310,MITSUBISHI BUYS INTO DANISH DAIRY PRODUCT FIRM,"Mitsubishi Corp <MITT.TOK> said it has taken a 25 pct stake worth five mln krone in <Danish Dairy Farms Ltd> and will jointly market its produce from April. The company was set up last year by three major Danish livestock cooperative federations to expand markets for their dairy products, a Mitsubishi official said. This is the first time a Japanese trading house has traded non-Japanese dairy products in the world market, he said. He said Mitsubishi expects the Danish company's annual sales to be 10 billion yen in its first year, from April 1. REUTER",0,0
4000,ASTEC INDUSTRIES INC <ASTE> 4TH QTR DEC 31,"Shr loss nine cts vs profit 22 cts Net loss 278,949 vs profit 346,368 Revs 11.9 mln vs 10.4 mln Year Shr profit 49 cts vs profit 49 cts Net profit 1.2 mln vs profit 949,626 Revs 61.7 mln vs 52.7 mln NOTE:1985 net includes loss of three cts or 49.1 mln dlrs in 4th qtr and loss of 13 cts or 258,720 dlrs in year from discontinued operations. Reuter",1,1
1506,CONVENIENT FOOD MART <CFMI> AGREES TO BUY CHAIN,"Convenient Food Mart Inc said it has tentatively agreed to buy all the outstanding stock of Plaid Pantries Inc and two associated businesses in Oregon and Washington for undisclosed terms. Plaid Pantries owns and operates 161 convenience stores in the Portland and Seattle areas. The other business are two companies involved in the wholesale distribution of groceries and health and beauty aids, it said. Closing is expected by May 15. Reuter",0,0
5417,DIVERSIFIED INDUSTRIES <DEI> 1ST QTR OPER NET,"Period ended Jan 31 Oper shr two cts vs eight cts Oper net 96,000 vs 449,000 Sales 37.6 mln vs 35.8 mln Avg shrs 5,317,900 vs 5,689,277 NOTE: Full name is Diversified Industries Inc Earnings exclude gains from utilization of tax loss carryforwards of 62,000 dlrs, or one ct a share vs 358,000 dlrs, or six cts a share Reuter",1,1
13546,HYUNDAI CAR EXPORTS RISE SHARPLY IN EARLY 1987,"Hyundai Motor Co <HYUN.SE> exported 80,432 cars in the first three months of 1987, mostly to North America, up from 62,813 in the same 1986 period, company officials said. The company aims to export 450,000 cars in 1987, including 250,000 to the United States. Last year Hyundai exported a record 300,200 cars, including 168,900 sales to the U.S. Of the Pony Excel sub-compact, they said. REUTER",0,0
3806,NEWPORT ELECTRONICS INC <NEWE> 4TH QTR NET,"Oper shr loss nine cts vs loss four cts Oper net loss 108,000 vs loss 55,000 Sales 3,029,000 vs 2,694,000 Year Oper shr profit 42 cts vs profit 15 cts Oper net profit 511,000 vs profit 177,000 Sales 13.3 mln vs 11.2 mln Avg shrs 1,233,136 vs 1,217,981 Note: Current qtr and year figures exclude operating loss carryforward gain of 26,000 dlrs vs gain of 88,000 dlrs in prior year periods. Reuter",1,1
1038,AMERICAN BARRICK <ABX> UNIT COMPLETES ISSUE,"<American Barrick Resources Corp> said wholly owned Barrick Resources (USA) Inc completed the previously announced 50 mln U.S. dlr issue of two pct gold indexed notes, which are guaranteed by American Barrick. Reuter",0,0
7906,SEC HEAD NOMINATED U.S. AMBASSADOR TO NETHERLANDS,"President Reagan is to nominate John Shad, chairman of the Securities and Exchange Commission, SEC, as ambassador to the Netherlands, the White House said today. Shad, 63, a former executive with the Wall Street firm of E.F. Hutton and Co., would succeed L. Paul Bremer, now the State Department's chief counter-terrorism expert. The White House also said that Reagan will nominate career diplomat Sol Polansky, 60, as ambassador to Bulgaria. Polansky previously served in Moscow, Poland, East Germany, Austria and other posts. The nominations are subject to Senate approval. Reuter",0,0
13074,IRAQ SAYS ITS FORCES SINK THREE IRANIAN VESSELS,"Iraq said its forces sank three Iranian boats that tried to approach its disused deep water oil terminal in the northern Gulf today. A military spokesman, quoted by the official Iraqi news agency, said other Iranian boats fled. He did not identify the vessels. Iraq's major oil outlets in the northern Gulf were closed shortly after the war with Iran started in late 1980. Reuter",0,0
11549,CENTURI INC <CENT> YEAR NET,"Oper shr 13 cts vs six cts Oper net 2,124,013 vs 909,158 Revs 168.6 mln vs 157.6 mln NOTE: 1986 and 1985 years exclude loss discontinued operations 6,974,554 dlrs, and 268,000 dlrs, respectively. Reuter",1,1
10960,<VISTA MANAGEMENT INC> TO MAKE ACQUISITION,"Vista Management Inc said it has agreed to acquire General Energy Development Inc for over 2,200,000 dlrs in cash, with financing to come from mortgage loans on the National Auto Service Centers General Energy operates. Reuter",0,0
1101,HOME FEDERAL OF THE ROCKIES <HROK> 4TH QTR LOSS,"Shr loss 2.07 dlrs vs profit 36 cts Net loss 1,088,000 vs profit 187,000 Year Shr loss 12.23 dlrs vs profit 17 cts Net loss 645,000 vs profit 89,000 NOTE: Home Federal Savings and Loan Association of the Rockies. 1986 net includes tax credits of 165,000 dlrs in quarter and 189,000 dlrs in year. Net includes pretax loan loss provisions of 1,439,000 dlrs vs 127,000 dlrs in quarter and 1,701,000 dlrs vs 222,000 dlrs in year. Reuter",1,1
8789,LYPHOMED <LMED> TO MARKET WOUND DRESSING,"LyphoMed Inc said it agreed to market an antiseptic transparent wound dressing made by Hercon Laboratories, a subsidiary of Health-Chem Corp <HCH>. The dressing has been approved by the Food and Drug Administration for use as an intravenous catheter securement device and as a protective dressing for wounds, it said. Reuter",0,0
14475,TWA SAYS MARCH SYSTEM LOAD FACTOR RISES TO 67.4 PCT FROM 60.4 PCT A YEAR AGO,,0,0
2558,TPA OF AMERICA INC <TPS> 4TH QTR LOSS,"Shr loss five cts Net loss 753,000 Revs 8,932,000 Avg shrs 16.0 mln Year Shr loss seven cts Net loss 995,000 Revs 27.9 mln Avg shrs 14.8 mln NOTE: Company started operating in August 1985. Results reflect change in fiscal year from November 30 end. Reuter",1,1
7863,ENDOTRONICS INC SAID TWO FEDERAL AGENCIES INVESTIGATING THE COMPANY,,0,0
7996,"MOODY'S CUTS BAKER <BKO>, UPGRADES HUGHES <HT>","Moody's Investors Service Inc said it downgraded the debt ratings of Baker International Corp and upgraded Hughes Tool Co's debt. The actions affect a combined 662 mln dlrs of securities. Moody's said the anticipated merger of Baker and Hughes Tool into Baker Hughes Inc would result in increased financial leverage at a time of weak demand for the combined company's products and services. The agency cut the senior debt of Baker and its finance unit, Baker International Finance N.V., to Baa-1 from A-2. It affirmed Baker's Prime-2 commercial paper. Moody's upgraded Hughes Tool's senior debt to Baa-1 from B-2 and subordinated debt to Baa-2 from B-3. The rating agency said that a poor outlook for the oil services industry would pressure earnings and cash flow for Basker Hughes over the intermediate term. However, Moody's noted that the combined company would benefit from cost reductions and consolidations made possible by the merger. Also, the company's competitive position should be substantially strengthened by the merger, Moody's said. Reuter",0,0
9825,<TRIZEC CORP LTD> 1ST QTR JAN 31 NET,Shr 12 cts vs 10 cts Net 19.6 mln vs 17.6 mln Revs 276 mln vs 170.4 mln Avg shrs 85.3 mln vs 84.8 mln NOTE: Company owns 65 pct of <Bramalea Ltd>. Reuter,1,1
8213,"WEST GERMAN BARLEY, RAPE AFFECTED BY WINTER KILL","Winter kill has probably affected West German winter barley and rapeseed to an above average degree this season, West German grain trader Alfred C. Toepfer said in its latest report. It is too soon to assess the extent of the damage, but it is likely that northern West German crops are particularly at risk because of insufficient snow cover, it said. The soil needs to warm up rapidly and moisture content must improve to avoid further delays to spring field work, it added. REUTER",0,0
4924,AMERICAN MOTORS CORP EARLY MARCH U.S. CAR SALES OFF 57 PCT,,0,0
2345,NYSE SELLS 17 NYFE SEATS,"The New York Stock Exchange said it sold 17 seats on the New York Futures Exchange, three for 200 dlrs, unchanged from the previous sale on February 25, and 14 for 100 dlrs, down 100 dlrs. The Exchange said the current bid is 100 dlrs and the current offer is 300 dlrs. Reuter",0,0
13031,RICHARDSON ELECTRONICS <RELL> 3RD QTR FEB 28 NET,"Shr 20 cts vs 20 cts Net 1,981,000 vs 1,689,000 Rev 24.7 mln vs 19.6 mln Nine months Shr 59 cts vs 53 cts Net 5,855,000 vs 4,360,000 Rev 70.9 mln vs 51.9 mln NOTE: Fiscal 1986 per share data reflects dilutive effect of shares issued for April 1986 convertible debenture conversion. Company's full name is Richarson Electronics Ltd. Reuter",1,1
9763,"NO PESSIMISM FOR GERMAN EXPORTERS, MINISTRY","Firms need not be pessimistic about export prospects even though foreign markets have become more difficult because of the mark's strength the Economics Ministry said. The ministry's parliamentary state secretary Ludolf Georg von Wartenberg, told a business conference German exports could start rising again in real terms during 1987, reversing the lower export trend which emerged in mid-1986. But even if the turnaround did not occur, there would be no need to worry about the economy as long as the weakness of exports did not affect currently good domestic demand. Von Wartenberg said consumer demand remained quite good but noted there had been a cooling in the investment climate. ""This is certainly a reason for heightened watchfulness but not for stimulative steps,"" he said. The best way for Bonn to help its exporters is to work actively to promote free world trade, he added. Von Wartenberg said the economy still had good export opportunities. Price alone was not the only factor in international competitiveness, he said, adding German firms have a reputation for high quality standards, prompt delivery times and good service. Von Wartenberg said the government was in a difficult position on its trade figures. It faced international pressure to reduce its trade surplus, but West Germans were worried about the effect of the mark's strength on the country's exporters. Reports about the trade surplus, especially overseas, tended to concentrate on nominal trade figures, which rose t",0,0
8463,ADAGE <ADGE> SETS NEW WORKSTATION PRODUCT,"Adage Inc said it introduced a new family of workstations compatible with International Business Machines Corp's <IBM> 5080 Model 2 graphics. The company said prices for the Series 6000-II workstations start at about 20,030 dlrs. Reuter",0,0
8412,CALABRIAN BANK PRESIDENT ARRESTED FOR EMBEZZLEMENT,"The president and five senior managers of a publicly-owned Italian savings bank and the vice president of another major Italian bank have been arrested on embezzlement charges, police said. Nicola Calipari, head of Cosenza police investigation section, told Reuters <Cassa di Risparmio di Calabria e Luciana - Carical> president Francesco Sapio and five managers were arrested last night. Three others believed involved had also been arrested, including Francesco Del Monte, vice president of (Banca Nazionale del Lavoro), he said. Carical holds deposits totalling some 6,000 billion lire. REUTER",0,0
7359,WICKES COS INC <WIX> 4TH QTR LOSS,"Shr loss two cts vs profit 14 cts Net loss 2,515,000 vs profit 28,569,000 Sales 1.41 billion vs 885.2 mln Avg shrs 239.2 mln vs 104.4 mln Year Shr profit 33 cts vs profit 47 cts Net profit 83,750,000 vs profit 76,130,000 Sales 4.77 billion vs 2.81 billion Avg shrs 198.8 mln vs 98.3 mln Note: Current qtr and year figures include gains on securities sales of 3.9 mln dlrs and 38 mln dlrs, respectively. Prior qtr and year figures include gain on securities sales of 3.9 mln dlrs. Current qtr and year figures include extraordinary loss of 6.9 mn dlrs and gain of 9.9 mln dlrs, respectively. Prior qtr and year figures include operating loss carryforward gains of 7.6 mln dlrs and 35.5 mln dlrs, respectively. Prior qtr and year figures include gains from discontinued operations of 6.6 mln dlrs and 12.6 mln dlrs, respectively. Reuter",1,1
8823,DIXONS PLANS TO LET CYCLOPS <CYL> OFFER EXPIRE,"Dixons Group PLC said it does not plan to extend the expiration date of its tender offer for any and all common shares of Cyclops Corp beyond tonight. Dixons said it would accept shares validly tendered and not withdrawn by midnight tonight. Dixons, which is offering 90.25 dlrs a share for Cyclops, said last week it had about 54 pct of Cyclops common shares. Its offer originally was scheduled to expire March 17 but was extended for one week. Yesterday Citicorp <CCI>, with Audio/Video Affiliates Inc <AVA> an owner of CYACQ, said it had offered to acquire from Dixons after the merger of Cyclops into Dixons, Cyclops' industrial businesses for 12.8 mln dlrs more than Alleghany Corp <Y> is currently scheduled to pay for them. Citicorp said yesterday that its proposal would allow Dixons to raise its tender price to 93.25 dlrs per share. Citicorp said if Dixons accepted the proposal, CYACQ would terminate its competing 92.50 dlr offer for Cyclops. Citicorp had suggested yesterday that Dixons extend its tender until March 31 in connection with the price increase. Reuter",0,0
10144,"U.S. 7-YEAR NOTE AVERAGE YIELD 7.04 PCT, STOP 7.04 PCT, AWARDED AT HIGH YIELD 62 PCT",,0,0
8777,<SHELL U.K. LTD> YEAR 1986,Sales proceeds 6.57 billion stg vs 8.81 billion Duty and value added tax 1.84 billion vs 1.60 billion Net proceeds 4.73 billion vs 7.21 billion Net profit 757 mln vs 667 mln Average capital employed 3.63 billion vs 3.71 billion Capital and exploration expenditure 644 mln vs 618 mln Cash surplus 423 mln vs 584 mln. NOTE - Company is wholly owned subsidiary of Royal Dutch/Shell Group <RD.AS> REUTER,1,1
2210,TOKHEIM CORP <TOK> ENTERS JOINT VENTURE,"Tokheim Corp said its advanced products and electronics division has reached a four-year manufacturing and marketing agreement with <TechVend>, a New Jersey-based corporation which had developed a credit card activated video cassette rental machine. Tokheim said the agreement gives it exclusive manufacturing and servicing rights for all TechVend machines, as well as exclusive marketing rights for convenience stores and other petroleum market-related installations. The company said the vending machines are a springboard into the video cassette rental industry. Reuter",0,0
12332,"USDA REPORT ON CATTLE SLAUGHTER, MEAT PURCHASES","The U.S. Agriculture Department said an estimated 8,700 head of dairy cattle were slaughtered during the week ending March 13 as a result of the Whole Herd Dairy Buyout program. The cumulative total of cattle slaughtered under the program from April 1 through March 13 is estimated at 1,032,300 head, it said. Cumulative meat purchases through March 27 total 376,897,330 lbs, the department said. Dairy cattle reported for export under the program for the period April 1 through March 27 totaled an estimated 55,055 head, the department said. Live cattle exports are in addition to the meat purchase requirements, the department said. Reuter",0,0
14200,"SENIOR TREASURY AIDE SAYS PARIS PACT TO BE REVIEWED, U.S. THINKS IT SUCCESSFUL",,0,0
9487,TWA <TWA> SELLS POSITION IN USAIR <U>,"Trans World Airlines Inc sold four mln shares it held in USAir Group Inc, Wall Street sources said. The sources said the buyers are believed to be a group of institutions. Bear Stearns handled the trade. It crossed the four mln shares at 45, off 1/8. Bear Stearns would not comment on buyers or sellers. USAir and TWA had no immediate comment. USAir later said it did not buy the stock. A company spokesman would not comment further. TWA earlier this month reported holding slightly more than four mln shares, or about 15 pct of USAir. It had also proposed a takeover of USAir, which at the time was negotiating its proposed merger with Piedmont Aviation Inc. On March 16, TWA withdrew its bid, saying it did not intend to seek control of USAir Group or to acquire more of its stock at the time. TWA also said in the filing with the Securities and Exchange Commission that its chairman, Carl Icahn is the target of an SEC probe of alleged violations of securities laws. In its filings with the SEC, TWA said it paid 178.2 mln dlrs for its USAir stock. ""With this out of the way, if it indeed was bought by institutions, it paves the way for better value for USAir stock later,"" said Janney Montgomery analyst Louis Marckesano of TWA's sale of its stock. ""Technically, as long as that block was overhanging the market you didn't know what was going to happen,"" he said. USAir stock was trading at 44-3/8, off 3/4 on volume of 4.4 mln shares. TWA stock rose one to 28-1/4. Reuter",0,0
8476,MOODY'S CONTINUES REVIEW OF TEXAS AIR <TEX> UNIT,"Moody's Investors Service Inc said the debt ratings of People Express Airlines Inc remain under review for possible downgrade. The agency said that People Express has not legally merged with Continental Airlines Inc, a unit of Texas Air Corp, even though the two have integrated their flight operations. Moody's also cited significant litigation against People. Moody's pointed out that neither Texas Air nor Continental have assumed the debt service obligations of People Express, which currently carries B-3 senior secured debt and Caa senior unsecured debt. Reuter",0,0
2050,JAMESWAY <JMY> FEBRUARY SALES UP 13 PCT,"Jamesway Corp said it had sales for the four weeks ended February 28, excluding leased departments, were 31.7 mln dlrs, up 13 pct from 28.0 mln dlrs in the comperable four week period a year earlier. On a store for store basis, the company said, sales increased five pct. It operated 100 stores last month, up from 92 in February 1986. Reuter",0,0
11835,KEPPEL CORP CONVERTIBLE INCREASED TO 75 MLN DLRS,"The U.S. Dollar convertible eurobond for Keppel Corp has been increased to 75 mln dlrs from the initial 60 mln, bookrunner Morgan Grenfell and Co Ltd said. The coupon was set at four pct compared with an indication of four to 4-1/4 pct. The conversion price was set at 3.12 Singapore dlrs per share, a premium of 5.05 pct. The foreign exchange rate was set at 2.1381 Singapore dlrs to the U.S. Dollar. REUTER",0,0
4022,ARGENTINE MEAT EXPORTS HIGHER IN JAN/FEB 1987,"Argentine meat exports during Jan/Feb 1987 totalled 39,714 tonnes, against 36,594 tonnes shipped in the same 1986 period, National Meat board said. Shipments in tonnes with comparative figures for the 1986 period, in brackets, included: beef 26,945 (20,096), horse meat 3,257 (4,211) and beef offal 7,660 (10,502). Argentine's meat exports totalled 20,243 tonnes in February 1987, against 19,217 tonnes shipped in the same 1986 month. Shipments in tonnes, with comparative figures for February 1986, in brackets, included: beef 13,272 (11,464), horse meat 1,543 (2,083) and beef offal 4,476 (4,672), the board added. Main destinations for refrigerated beef (bone in equivalent) were as follows, in tonnes, with comparative figures for 1986 in brackets - EC 5,500 (7,900), Brazil 5,200 (unavailable), Israel 3,700 (3,000), Peru 2,500 (800), Singapore 500 (300), Switzerland 500 (400), Canary Islands 500 (300), Malta 500 (700), Aruba/Curazao 200 (300), Chile 100 (600). Main destinations for canned meat and cooked beef (bone in equivalent), in tonnes with comparative figures for Jan/Feb 1986, in brackets, were - United States 11,200 (13,400), EC 4,700 (5,100). Reuter",0,0
